episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
80, -2013.9670444726944, 2, 2.320584069006145, 77, 211397,                                             211397, 0.0, 92780.859375
81, -2167.7287080064416, 2, 2.9588630060025025, 104, 211501,                                             211501, 0.0, 121626.0390625
82, 2670.0531552433968, 1, 5.157576629993855, 219, 211720,                                             211720, 0.0, 113612.328125
83, -2682.9051510095596, 2, 2.916476115991827, 113, 211833,                                             211833, 0.0, 110393.0546875
84, -2412.8806446585804, 2, 2.5155660229938803, 98, 211931,                                             211931, 0.0, 223521.421875
85, -2128.6578531861305, 3, 3.148072971001966, 128, 212059,                                             212059, 0.0, 194284.984375
86, -3146.2682178020477, 2, 2.7110573919926537, 105, 212164,                                             212164, 0.0, 101253.859375
87, -2744.9680656790733, 3, 2.919857557004434, 115, 212279,                                             212279, 0.0, 118342.109375
88, -2911.762748785317, 2, 3.5221672490006313, 134, 212413,                                             212413, 0.0, 200377.015625
89, -2132.3253000974655, 2, 3.519943327002693, 139, 212552,                                             212552, 0.0, 114371.9375
90, -1906.436829507351, 2, 2.9485418080003, 125, 212677,                                             212677, 0.0, 111136.078125
91, 2253.0821118354797, 1, 1.1310276269941824, 30, 212707,                                             212707, 0.0, 133036.453125
92, 2789.260616824031, 1, 7.5507413760060444, 275, 212982,                                             212982, 0.0, 143756.34375
93, -3266.2150542214513, 2, 2.7584726170025533, 99, 213081,                                             213081, 0.0, 93219.5390625
94, -2447.303719814867, 3, 3.974059544998454, 148, 213229,                                             213229, 0.0, 150847.9375
95, 2641.2202565670013, 1, 3.319587154997862, 109, 213338,                                             213338, 0.0, 97872.6484375
96, -2834.8117250204086, 2, 1.5548063390015159, 56, 213394,                                             213394, 0.0, 102403.3828125
97, -2533.8951319092885, 2, 4.527347416995326, 163, 213557,                                             213557, 0.0, 102383.3828125
98, -2528.422720676288, 2, 3.525870502999169, 123, 213680,                                             213680, 0.0, 110416.6875
99, -2160.2492584958673, 3, 4.151442264002981, 154, 213834,                                             213834, 0.0, 128434.7421875
100, -1964.0175420194864, 2, 4.320481080998434, 155, 213989,                                             213989, 0.0, 99494.4296875
101, -2349.092443022877, 2, 2.291740562999621, 93, 214082,                                             214082, 0.0, 108894.5390625
102, -3049.6957416534424, 2, 5.356263452995336, 220, 214302,                                             214302, 0.0, 102240.1875
103, -2143.097603201866, 2, 2.912613936001435, 117, 214419,                                             214419, 0.0, 99724.8515625
104, -2165.2412873508874, 3, 3.1469516070064856, 132, 214551,                                             214551, 0.0, 114832.4140625
105, -3223.7166223526, 2, 2.9133907979994547, 113, 214664,                                             214664, 0.0, 91303.5390625
106, -2314.1485741483048, 2, 2.5465803330007475, 102, 214766,                                             214766, 0.0, 106721.0390625
107, -2679.4753628373146, 2, 3.31717973400373, 130, 214896,                                             214896, 0.0, 103474.140625
108, -2438.4390435889363, 3, 3.319944179005688, 129, 215025,                                             215025, 0.0, 106766.3046875
