episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
217, -2165.4432721138, 2, 2.1134705309996207, 49, 260536,                                             260536, 58.26057815551758, 1142.3541259765625
218, -2238.7146335840225, 2, 2.534574163999423, 61, 260597,                                             260597, 55.14020538330078, 1145.3134765625
219, -2183.8771625757217, 2, 2.141917218001254, 50, 260647,                                             260647, 59.02678298950195, 1150.8792724609375
220, -2171.7589675188065, 2, 2.5157773489991087, 56, 260703,                                             260703, 56.96844482421875, 1139.993896484375
221, -2215.3789672851562, 2, 2.1346409970010427, 51, 260754,                                             260754, 64.04881286621094, 1143.998779296875
222, -2230.543886899948, 2, 3.3060107309993327, 75, 260829,                                             260829, 57.09879684448242, 1145.0577392578125
223, -2170.9423921108246, 2, 2.5452313869991485, 52, 260881,                                             260881, 57.56572723388672, 1136.9473876953125
224, -2174.5918114185333, 2, 2.7174793619997217, 53, 260934,                                             260934, 58.26958465576172, 1129.8125
225, -2264.9059584140778, 2, 2.5430374530005793, 55, 260989,                                             260989, 54.189918518066406, 1129.16552734375
226, -2244.484423518181, 2, 3.1536631870003475, 65, 261054,                                             261054, 52.8105583190918, 1131.99169921875
227, -2238.3609335422516, 2, 3.3205431219994352, 64, 261118,                                             261118, 56.27983856201172, 1132.67822265625
228, -2170.412439227104, 2, 2.5401934450001136, 52, 261170,                                             261170, 55.56264877319336, 1129.8858642578125
229, -2261.5550408363342, 2, 4.331019981000281, 85, 261255,                                             261255, 56.503177642822266, 1137.0404052734375
230, -2225.769871234894, 2, 3.3272584400001506, 59, 261314,                                             261314, 55.03627395629883, 1131.36767578125
231, -2176.436054944992, 2, 2.7366803540007822, 56, 261370,                                             261370, 52.86985397338867, 1131.5635986328125
232, -2244.108860850334, 2, 2.713058388000718, 52, 261422,                                             261422, 58.01011657714844, 1125.44873046875
233, -2147.1682572364807, 2, 2.5618520440002612, 55, 261477,                                             261477, 52.91457748413086, 1124.5396728515625
234, -2259.71643614769, 2, 2.3449444729994866, 52, 261529,                                             261529, 56.83586883544922, 1122.250732421875
235, -2202.141574382782, 2, 2.142733718999807, 48, 261577,                                             261577, 53.99518966674805, 1126.3743896484375
236, -2145.1264127492905, 2, 2.1114472469998873, 45, 261622,                                             261622, 52.85123825073242, 1126.4100341796875
237, -2164.6768555641174, 2, 1.9364801100000477, 45, 261667,                                             261667, 53.77268981933594, 1130.4493408203125
238, -3006.4516382217407, 2, 8.135879526998906, 197, 261864,                                             261864, 56.226646423339844, 1124.77294921875
239, -2178.8239129781723, 2, 2.3174390830008633, 50, 261914,                                             261914, 54.23179626464844, 1126.97216796875
240, -2193.228697657585, 2, 2.320600235998427, 51, 261965,                                             261965, 56.935333251953125, 1120.0238037109375
241, -2179.444300055504, 2, 1.9492774379996263, 49, 262014,                                             262014, 55.942771911621094, 1119.2838134765625
242, -2260.5880937576294, 2, 2.111076907000097, 47, 262061,                                             262061, 56.87409210205078, 1113.256103515625
243, -2241.334634542465, 2, 2.350239072999102, 52, 262113,                                             262113, 59.30518341064453, 1117.43212890625
244, -2206.440798163414, 2, 2.7158841399996163, 60, 262173,                                             262173, 55.05131149291992, 1117.4302978515625
245, -2188.91625726223, 2, 2.316436341001463, 51, 262224,                                             262224, 54.44524002075195, 1120.6025390625
246, -2350.032955646515, 2, 3.944890917999146, 87, 262311,                                             262311, 55.70869064331055, 1116.2158203125
247, -2283.903572320938, 2, 2.9182596479986387, 61, 262372,                                             262372, 53.22643280029297, 1114.7161865234375
248, -2167.385921239853, 2, 2.317498598999009, 52, 262424,                                             262424, 57.14838409423828, 1113.072265625
249, -2181.0914986133575, 2, 2.1426366249997955, 53, 262477,                                             262477, 53.333534240722656, 1110.198974609375
250, -2145.6290395259857, 2, 1.7095908760002203, 38, 262515,                                             262515, 54.90425109863281, 1111.099609375
